ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV001933,mue,Ese jaricunaca peleanajurcami.,,,The men were fighting amongst themselves.,,,SN002231
XV001934,mue,Ese peliculacunata vishpa juita espantarcani.,,,I was really scared watching those movies.,,,SN002232
XV001935,mue,Miyo perropa ese peloca brillajunmi.,,,My dog's fur is shinny.,,,SN002235
XV001936,mue,Ese tiaca cabesaca pelo blanco lleno.,,,That woman's head is full of white hair.,,,SN002236
XV001937,mue,Aymanta ese peñaca catsa haypeme abin.,,,That agave is over there by the house.,,,SN002238
XV001938,mue,Ese peñaca jundo jundomi can.,,,That ravine is really deep.,,,SN002239
XV001939,mue,Culquitara no penarinichu; borregocunatami penaryni ashta juyaynahuacuna carcashnaca.,,,"The money doesn't make me sad; it's the sheep that make me sad, they were so pretty.",,,SN002240
XV001940,mue,Aimantaca pencota cargashca quinuata cargashca venijuncarcanchi.,,,We would return from there carrying agave and quinoa.,,,SN002241
XV001941,mue,Bueno pensamientotami tenene toditocunaman.,,,I have good thoughts for everyone.,,,SN002242 ; SN002869
XV001942,mue,"Bueno pensarecpica, no balishcaca.",,,"If I think about it, we haven't done a good job.",,,SN002243
XV001943,mue,"Ese nobia tatsapimi andan pan, platanos, aguacate, uva, manzana, pepino, naranja, esecunami platanos rosado, esecuna nobiapa tatsapi andan.",,,"On a separate platter, known as the 'Bride's Platter, plantains, avocados, grapes, apples, cucumbers, oranges and red bananas are presented to the bride.",,,SN002246
XV001944,mue,Ese pequeño pueblomi lejopi capan.,,,That small town is far away.,,,SN002247
XV001945,mue,Ese peraca guapo guapomi can.,,,That pear is really delicious.,,,SN002248
XV001946,mue,Ese dañadopica bastante perdidami can.,,,"From there, when one wins the ha",,,SN002250
XV001947,mue,"Horas de San Juan ponin los que bailanca samarro cargan guitarrata diablo uma rrondin, esecunami ya tocashpa bailan campanilla caren ya perdishca mas antes habencarca.",,,"During the Sun Festival, those that dance wear chaps, a diabluma mask, and carry a pan flute, and guitar; they would dance about and play [their instruments]; they used to play the bells, but they've started to disappear, but it used to be around before.",,,SN002252
XV001948,mue,Yoca profesortamy rrogagrijuny perdonahuachun.,,,I'm going to beg that the teacher forgives me.,,,SN002253 ; SN002582
XV001949,mue,"Lejo lejo, pero que mas toca? De ley aguantan elcunapash.",,,"It's far far away, but what else can you do? Of course, they'll have to put up with it as well.",,,SN002256
XV001950,mue,Jala! Perrorucuca venijun perrapayahuan.,,,"Oh, look! That old [male] dog is coming with his old [female] dog.",,,SN002257
XV001951,mue,Ese perroca catsa entradapi ychajun.,,,That dog is laying in front of the entrance to the house.,,,SN002258
XV001952,mue,"Auraca lejomanma andan; Atuntaqui a Santo Domingo, Pifo, a Peru aicunamanmi andan elcunaca.",,,"Now they travel far away, Atuntaqui, Santo Domingo, Pifo, even to Peru, is where they go.",,,SN002261 ; SN002652
XV001953,mue,Nose pes mas ondeladomancha mas vuenoyary caytaca.,,,"Well, I don't know which side would be better.",,,SN002262
XV001954,mue,Leñapish pesadomari.,,,"Yes, the firewood is heavy as well.",,,SN002263
XV001955,mue,Papata pesana cani vendingapa.,,,We have to weight the potatoes to sell them.,,,SN002264
XV001956,mue,Gatoca comijun pescadota.,,,The cat is eating fish.,,,SN002266
XV001957,mue,Ese redca pescangapaca grandemy.,,,That fishing net is huge.,,,SN002267 ; SN002507
XV001958,mue,Gallinatami pescuezota cortana can matangapa.,,,"To kill a chicken, one has to cut its neck.",,,SN002268
XV001959,mue,Ellaca ese pestaña largo largota tenen.,,,She has really long eyelashes.,,,SN002269
XV001960,mue,Asi picadillota atsespa ponerinllamari.,,,We put it together by chopping herbs.,,,SN002270
XV001961,mue,Ya tardeca ya mas picadollata mas ese compañeroca conversan.,,,The more he drank the more our friend started talking.,,,SN002271
XV001962,mue,Picaflor largo picota tenen.,,,Hummingbirds have long beaks.,,,SN002272 ; SN002277
XV001963,mue,Yucatamy mas picajuni chichata atsingapa.,,,I'm chopping more yucca for the chicha.,,,SN002273
XV001964,mue,Gallina picajun maista.,,,The hens are pecking at the corn.,,,SN002274
XV001965,mue,Provincia de surca pichinchami llaman.,,,The province to our south is called Pichincha.,,,SN002275 ; SN002813
XV001966,mue,Este picohuanmi sembrarin.,,,We use a pick for planting.,,,SN002276
XV001967,mue,"""Cuanto añostata tenengui?"", detsishpashi preguntashca; dehayca ""cuarenta y picos"" entonsesca ya no desishcashi.",,,"He had asked, ""how old might you be?"", and she said, ""I might be over 40, but I no longer tell"".",,,SN002278
XV001968,mue,Nosotrosca ayudatami pidinajunchi.,,,We're asking for help.,,,SN002279
XV001969,mue,"Derepente cayambeman lleban entregangapaclla, ay Cayambepeca esperanajun pidishcalla aven.",,,"Sometimes, he takes it to Cayambe for delivery; [the buyers] will be there waiting for the order.",,,SN002280
XV001970,mue,Culebra piespi mordihuarca.,,,The snake bit my foot.,,,SN002281
XV001971,mue,Caminopi piedrata tinen.,,,The road has rocks.,,,SN002282
XV001972,mue,Onolla plantahuata tenercani; Pifomanta traemosca.,,,I only had one plant; I had brought it from Pifo.,,,SN002284
XV001973,mue,Ese huahuaca caballotaca pigashpa pigashpamy hijon.,,,The kid hit the horse over and over again has he goes.,,,SN002285
XV001974,mue,Pijalmanmy volbinata quereni.,,,I want to go back to Pijal.,,,SN002286
XV001975,mue,Pijaleñocunaca ñami sabin.,,,Those from Pijal already know.,,,SN002287
XV001976,mue,Piji cosashcata querenguichu?,,,Do you want fried fish?,,,SN002288
XV001977,mue,Serca pila pila andajunca.,,,"That must be it, he's really cleaver.",,,SN002289 ; SN002706
XV001978,mue,Mio abuelaca pilche chicha llenotami tenen.,,,My grandma has a glass full of chicha.,,,SN002290
XV001979,mue,Mio suegraca pilista tenen.,,,My mother-in-law has lice.,,,SN002291
XV001980,mue,"Uvas, platano, naranja, pan todo esecunata ponina tocanga, piñayma, tragoima comprana tocanga, ese botella de trago, esecunataca.",,,"We have to buy grapes, plantains, bread, pineapple, bottles of alcohol.",,,SN002292
XV001981,mue,Rrobangapa ishpaca pinganayanmy.,,,It's so embarrassing; just going around robbing.,,,SN002293
XV001982,mue,Pintorcuna pintarca catsata.,,,The painters are painting the house.,,,SN002295
XV001983,mue,Ese mamaca piojota cojijon.,,,That woman is removing [catching] lice.,,,SN002296
XV001984,mue,Elcunami pipata chupanajurca.,,,They're smoking a pipe.,,,SN002297
XV001985,mue,Ese huarmi pishcushna bonitahua.,,,That woman looks like a beautiful bird.,,,SN002299
XV001986,mue,Ese pisotaca llanbuyachinami canchi antes de ponerr cementota.,,,The ground needs to be level before we lay down the cement.,,,SN002300
XV001987,mue,"Eseshnaca vuelta volvemuny; catsapica piyon trabajajurca, piyonman almutsata dashpa vuelta.",,,"That's why I came back again, there's a worker working at the house and I had to give him lunch.",,,SN002301
XV001988,mue,Mio chaquipi pisarcangui!,,,You stepped on my foot!,,,SN002302
XV001989,mue,Ese escuelapica nuevo pizarronmi abin.,,,There's a new blackboard in the school.,,,SN002303
XV001990,mue,Ese plagaca grande no buenochu can.,,,This plague is extensive; this is not good.,,,SN002304
XV001991,mue,Chagrahuata sembrangapaca cabashpa laderahuacunataca cabashpa planadahuataca arashpa.,,,"When it comes time to plant a plot of land, we rotate the soil with hoes and plough the land [with bulls].",,,SN002305
XV001992,mue,Mio agueloca planchata enpeñashca.,,,My grandpa pawned off the iron.,,,SN002306
XV001993,mue,Mio centrota planchanami cani.,,,I have to iron my skirt.,,,SN002307
XV001994,mue,Ese terreno mio catsata atsingapa planomi.,,,The land is flat enough to build my house.,,,SN002310
XV001995,mue,Pies plantatami dolen.,,,The soles of my feet hurt.,,,SN002311
XV001996,mue,"No lluvicpica, no cresingachu ese plantacuna.",,,"When it doesn't rain, the plans don't grow.",,,SN002312
XV001997,mue,"Ahoraca municipiope preguntangapa icpica, ""algo a de haber"" detsen ""juiciota plantay"" detsenmi.",,,"Now when I go to the municipal to ask, they say, ""there should be something, go back a plant something quickly"".",,,SN002314
XV001998,mue,Eseca haci peleashpami plasata ganan.,,,By fighting they'd win the plaza.,,,SN002315
XV001999,mue,"Mio mamata convencina canchi, ""platata prestayhua"" detsishpa.",,,We have to convince my mom to loan us some money.,,,SN002317
XV002000,mue,Mesa ensimapeme platocuna.,,,The plate is on the table.,,,SN002319
XV002001,mue,Joseca mama plitishtoshnaca.,,,"Like lupin beans, lentils,",,,SN002321
XV002002,mue,Elca plumata pollomanta sacangapa ijun.,,,He going to go pluck the chicken ([remove feathers from the chicken]).,,,SN002323 ; SN002611
XV002003,mue,Plata no abicpi pobre pobrecunami quedanchi.,,,"If there's no money, we end up poor.",,,SN002324 ; SN002435
XV002004,mue,Maridoguan vivini vivitaca masque pobremente.,,,"I live with my husband, even if we're poor.",,,SN002325
XV002005,mue,Juita hablaccunaca pocotami sabin.,,,"Those that speaker a lot, know little.",,,SN002327 ; SN002608
XV002006,mue,Diaymanta tapialashpa aguata espaldapi cargashpa atras gallo poguiomanta.,,,"From there, to build the wall, I'd have to carry water on my back from Rooster Springs.",,,SN002328 ; SN002833
XV002007,mue,Pode no podepash algunosguta contai podishpaca.,,,We will know if we can or not by running the numbers.,,,SN002329
XV002008,mue,Poderta necesitanchi siguingapa.,,,We need the power of attorney to continue.,,,SN002330
XV002009,mue,"Diayca ""Cojiy ese aireta, eseca tan poderosomi"" detsishpa avitsashca chifichacaman.",,,"""Flap your wings since you're so strong! That should throw them off."" he said to Chifica.",,,SN002331
XV002010,mue,Maizca podrido podrido madurashca.,,,"The corn had ripened, [now] it's really rotten.",,,SN002333
XV002011,mue,Ese frutacunaca podrigrinajunmari.,,,The fruit is going to rot.,,,SN002334
XV002012,mue,Polbota traymugri.,,,It's going to bring dust.,,,SN002335
XV002013,mue,Ellataca policia boscajun.,,,The police are looking for her.,,,SN002336
XV002014,mue,Ahymantama ya ircalla Politopish.,,,Polito just went there as well.,,,SN002338
XV002015,mue,Asica no pollota cogerinchu.,,,That's not how you catch a chicken.,,,SN002339
XV002016,mue,"""Ihuangui"" tserca, Polomi ashta contento.",,,"She said, ""come visit me [go to me]"", Polo will be very happy.",,,SN002340
XV002017,mue,"Entregangapa icpica dan uno olla de colada, uno tatsa de mote, uno tatsa de carne, e uno tina o poma de chicha, trago o serveza; esecunatame dan.",,,"They when go to deliver, they hand out a pot of soup, a cup of hominy, a cup of meat, a bucket or jug of chicha, alcohol or beer; that's what they hand out.",,,SN002341 ; SN002844
XV002018,mue,Miyo ponchota cobijashpami llevagrijuni.,,,I'm going to bring my poncho to cover me.,,,SN002342
XV002019,mue,Levantashpa pondopi aguamanca incarcani.,,,I would bring the water in a large clay pot.,,,SN002343
XV002020,mue,Que abonotata ponedor cangui?,,,What kind of fertilizer are you a user of?,,,SN002344
XV002021,mue,Vospa gallinaca ponedora no?,,,"Your hen is an egg layer, no?",,,SN002345
XV002022,mue,Mio piesca ponguircami caishcapa despues.,,,My foot swelled up after I fell down.,,,SN002346
XV002023,mue,Auraca cosinatami rrecto ponina canchi.,,,Now we have to straighten out the stove [put the stove straight].,,,SN002347
XV002024,mue,Poquita lechegu abin.,,,There's just a little bit of milk.,,,SN002348
XV002025,mue,Ese taytacunaca artuta hablan pero poquitota saben.,,,Those guys talk a lot but know very little.,,,SN002349
XV002026,mue,Poresome breve breve trabajana canchi.,,,That's why we have to work really fast.,,,SN002350
XV002027,mue,Porjenplo mio aguelo cuatroca solito quedacpi nadien no aberca y semana semana o mes mes haci cuidashpa vivincarca.,,,"For example, when my grandpa was alone in his room and no one was there, [my mom] would take care of him for weeks or months at a time.",,,SN002351
XV002028,mue,"Porlomenos siquiera unos quinientos, saisientos personami rreunerin, ese matrimonio orasca.",,,"At least, around 500 or 600 people would come together for a wedding.",,,SN002352 ; SN002460 ; SN002618
XV002029,mue,Y tambien porsiacaso quirishpaca puertaca abiertomi capan igresanallami pero todo cuotasconata trabajucuna igualashpa.,,,"And just in case, we let them know that if the want to enter [the group], they can; our doors are open just as long as they keep up with the quotas and work.",,,SN002355
XV002030,mue,Aqui portillota pasashunchilla.,,,We passed through that small door.,,,SN002357
XV002031,mue,Ese portonta ponishcamantapacha no veninca.,,,Ever since they put up the gate he doesn't come.,,,SN002358
XV002032,mue,Simpre mio catsapi posadata tenengui.,,,You always have a room ([lodging]) in my house.,,,SN002359
XV002033,mue,Ese mayor mamagocuna postrada.,,,The old woman is bedridden.,,,SN002361
XV002034,mue,Uno huahuata enfermota yoca tenercani casi hasta ahorami postrado.,,,"I had a sick child, and even today he's still disabled.",,,SN002362
XV002035,mue,Ellaca potrota no tenenchu.,,,She doesn't have a pony.,,,SN002365
XV002036,mue,Grupo de cada sector ya venin precentangapa.,,,A group from each sector comes to present.,,,SN002366
XV002037,mue,Ayer ya preguntashcamary prefectota.,,,"Yesterday, it was asked to the Prefect.",,,SN002367
XV002038,mue,Elca yopa preferidomi.,,,He's my favorite.,,,SN002368
XV002039,mue,Ese preguntasca no miu cabesamanca vininchu.,,,The answer isn't coming to me.,,,SN002369
XV002040,mue,Ese catsataca preguntanamy canchy preciota.,,,We have to ask how much that house costs.,,,SN002370
XV002041,mue,Mio mamami regalahuarca oro prendedorta.,,,My mom gave me a gold brooch.,,,SN002372
XV002042,mue,Vestimentaca aqui nuestro pueblo Cayambipaca nosotros indigenacunapaca anaco prensadami centro ahoraca detsinchi.,,,"I'm going to talk a little bit about the traditional clothing of our people, the Cayambi. Nowadays, our indigenous anaco skirts are called 'centre-pressed' skirts.",,,SN002374 ; SN003090
XV002043,mue,"Ya ves dejaylla puerco comichun, degana preocupajungui.",,,"You see? Just leave the pig to eat, it's pointless to worry.",,,SN002375
XV002044,mue,"Ese plato tipicoca primerome preparacionpaca nuetro buscana canchi cuye, gallina, vuebo, quetso, esecunahuan ya plato tipicotaca completanchi.",,,"To make our traditional dishes, we first have to gather, guinea pigs, hens, eggs, and cheese; with these we complete our traditional dishes.",,,SN002376
XV002045,mue,Yoca martestaca comidatami preparana cani.,,,I have to prepare the food on Tuesday.,,,SN002377
XV002046,mue,Presentaciontama atsenajunga.,,,Maybe making the presentation.,,,SN002378
XV002047,mue,Nuevo proyectocunatapish quirenajunchi asellata presentangapa.,,,We would also like some new projects to present.,,,SN002379
XV002048,mue,Nuestro tayta presidenteca computadoracuna darca escuelacunaman.,,,Our president gave computers to the schools.,,,SN002380
XV002049,mue,Rebajagrijunimy ponchota presiota.,,,I'm going to reduce the price of the poncho.,,,SN002381 ; SN002494
XV002050,mue,Prestamota atsercanchi.,,,We took out a loan.,,,SN002382
XV002051,mue,Propiohuan andacunatara ashta pretsoyma llevanajun.,,,"Those that go with their own, are being taken to jail.",,,SN002384
XV002052,mue,Mio prima Carmenmi llaman.,,,My cousin name is Carmen.,,,SN002385
XV002053,mue,Primer gradomantalla salishcani.,,,I left after 1st grade.,,,SN002386
XV002054,mue,Eseca primera valen a veintidos.,,,The first one costs $22.,,,SN002387
XV002055,mue,Ese humitastaca primeritome embolvina antes de cosinarr.,,,One has to wrap up the humitas before cooking them.,,,SN002388
XV002056,mue,Primero comidata cotsnagrene.,,,"First, I'm going to cook the food.",,,SN002389
XV002057,mue,Mio primoca Pijalpi vivin.,,,My cousin lives in Pijal.,,,SN002390
XV002058,mue,Este firmamari principal esta carin podenguica.,,,The signature is the most important; you can do it?,,,SN002391
XV002059,mue,Aypica elcunaca bien vestidomi andana priostica todo.,,,During the festivities everyone is expected to come well dressed; the festival leader and everyone.,,,SN002392
XV002060,mue,Igadosta probashcanguichu?,,,Have you ever tried liver?,,,SN002393
XV002061,mue,Yoca ese problemacunata pasashcanimi.,,,I have experienced problems.,,,SN002394
XV002062,mue,Ese produccion no podrichon.,,,This product doesn't rot.,,,SN002395
XV002063,mue,"Deiaca, que tiempopeta producina ese productoca?",,,How long does it take to produce this product?,,,SN002396
XV002064,mue,"Ese productocunatapash de todotami cominchi, desayunopi, almuersopi, o meriendapi, todope.",,,"We eat all types of these products, for breakfast, lunch or dinner.",,,SN002397
XV002065,mue,Ese profesorca bonito bonitomi.,,,That teacher is really good-looking.,,,SN002399
XV002066,mue,Ese huahuaca profesoratamy rrespondijun.,,,The child is answering the teacher.,,,SN002400 ; SN002544
XV002067,mue,Ese arbolcunaca prontomy rretoñagrijun.,,,The tree will produce soon.,,,SN002401 ; SN002549
XV002068,mue,Mio terrenoca propiomi.,,,I own my land.,,,SN002402
XV002069,mue,Ecuadorpica ventecuatro provienciami abin.,,,There are 24 provinces in Ecuador.,,,SN002404
XV002070,mue,Elcunaca proximo mesca bastantetami trabajana.,,,They have a lot of work to do next month.,,,SN002405
XV002071,mue,Nuevo proyectocunapipash cagrinchi este mejoragrinchi rinconada partiman aicunaman andangapa.,,,We're going to be part of the new project as well; we're going to improve the Rinconada to [take tourists] there.,,,SN002406
XV002072,mue,Manillasgotapish puca manillasgota o hualcagotapish amarrancarcanchi.,,,We would wrap red bracelets [around our wrists] and wear large red beaded necklaces known as gualcas.,,,SN002408
XV002073,mue,Ese puendaca pito vendorami.,,,That Puenda is a whistle seller,,,SN002410
XV002074,mue,Ese puendoca tinata venishpa andan.,,,That Indigenous fellow goes about selling buckets.,,,SN002411
XV002075,mue,Asi puerca parishca arribapica.,,,The pig gave birth up on the hill.,,,SN002413
XV002076,mue,Ese chocllo tusaca puercopamy sirven.,,,Corn husks are given to the pigs.,,,SN002414 ; SN003008
XV002077,mue,Quinta puertata golpiajun?,,,Who is knocking on the door?,,,SN002415
XV002078,mue,Antes tenenimi puestota mercadopi.,,,I used to have a stand at the market.,,,SN002416
XV002079,mue,Adelante guaguacunamanca dos rrialestapash pujajushpami dana.,,,They used to reluctantly [angrily] give the kids two reales.,,,SN002417 ; SN002564
XV002080,mue,Pulmoncunaca airetami recibin.,,,The lungs take in air.,,,SN002419
XV002081,mue,Hacillata pulseracunata aprendechin cada catsagupy.,,,"Yep, that's the way it is, they teach how to make bracelets in very house.",,,SN002420
XV002082,mue,Ese cuartoca punchallami.,,,This room get a lot of sunlight.,,,SN002421
XV002083,mue,Punieteta dashpa caychircamy.,,,He knocked him over with a punch.,,,SN002422
XV002084,mue,Yoca uno puñota dasha.,,,I'll give a fist full.,,,SN002423
XV002085,mue,Lapizta puntata sacana cani.,,,I have to sharpen the pencil.,,,SN002424
XV002086,mue,Dehayca menos puntage tenirca ya no ita podenca; quedanmari.,,,"So, he ended up with a lower score and couldn't go; he stayed behind.",,,SN002425
XV002087,mue,Ondepita tuyu pupo?,,,Where is your belly button?,,,SN002427
XV002088,mue,Ese puertaca puro tablami.,,,This door is made out of pure wood.,,,SN002428 ; SN002819
XV002089,mue,Pijalpi trago purotami toman.,,,In Pijal they drink pure alcohol.,,,SN002429
XV002090,mue,"San Pablo estadiope Pusacu detseshca estadiopimi empezanchi, vente-cuatro de Juniotaca fiesta.",,,In San Pablo there is a stadium called Pusacu and this is where we gather on June 24th for the festivities.,,,SN002430
XV002091,mue,Quetata vendijungui?,,,What are you selling?,,,SN002432 ; SN003202
XV002092,mue,Ayerca uno uñata quebrarcani.,,,I broke a chair yesterday.,,,SN002434
XV002093,mue,Ese sabila quemashcacunapacpash jatun buenomi can.,,,Aloe vera is really good for burns.,,,SN002438
XV002094,mue,Quinmanta can?,,,Who is he for ([in favor of])?,,,SN002439
XV002095,mue,Turistacuna no subinata queren arribaman.,,,The tourists don't want to climb up,,,SN002440
XV002096,mue,Elca ilpa queredomi.,,,He is loved by them.,,,SN002441
XV002097,mue,Elca elpa familia querishca querishcami.,,,He is very loved in his family.,,,SN002442
XV002098,mue,Tierno chojllotamy comerin quetsohuan.,,,We eat young corn with cheese (queso fresco).,,,SN002443 ; SN002889
XV002099,mue,Uno mama quichuatapash teneni.,,,I have a Quichua woman [who helps out].,,,SN002446
XV002100,mue,Mio Vicentitaca Rudimi quichuna.,,,My son Vicente removed Rudi.,,,SN002447 ; SN002598 ; SN003100
XV002101,mue,Entonses quienquiera visitangapa veninacashpa llamanalla ese telefonopi listomi canchi rresivengapa.,,,"So, anyone who wants to come and visit just needs to call this phone number and we're read to receive them.",,,SN002448
XV002102,mue,Perroca quietitami ajuerapica.,,,The dog is calm outside.,,,SN002449
XV002103,mue,Quigotata ahora mantenerishon yari?,,,How will we be able to support ourselves now?,,,SN002450
XV002104,mue,Quiguanta iringa?,,,What would you go with?,,,SN002451
XV002105,mue,Quigutapash nochu vendercangui?,,,"You'll sell anything, right?",,,SN002452
XV002106,mue,Un quilome dos libra vali.,,,One kilogram is about 2 pounds.,,,SN002453
XV002107,mue,Abono ese quimicocunahuan sembrancashca apurachun planta.,,,We had planted using fertilizer to speed up [the growth of] the plants.,,,SN002454
XV002108,mue,Eseca yoca juyaipama quimirishpami yoca comishpa andancarcani.,,,I was a mess; I'd be bent overeating food.,,,SN002455
XV002109,mue,Miyo huahuacunami lejopi viven trabajashpa haci lejoman casarashcacarin ya no veninca venitapash ya devezencuando venin haci quincedias o almes.,,,"My children live far away for work, because of this they have married far away and don't come [to visit] or only come sometimes, like every 15 days or once a month.",,,SN002456
XV002110,mue,Ese quinchaca antes de arrimarme cairca.,,,The corral fell over before [we could] secure it.,,,SN002457
XV002111,mue,"Ese espinocunaca picajurianga espaldapi detsin ""ayau ayau!"" quindisillu ""ayau ayauhua! Chihuaquito no picahuaychu!"" detsishpa venijushca.",,,"As the thorns poked him in the back he yelled out ""Ouch! Hummingbirds and chiwakus stop poking me!"" as he went on his way.",,,SN002459
XV002112,mue,"Tsambotaca no cosnashacho, quinoatami cotsnagrini.",,,"I'm not going to cook sambo [fig-leaf gourd], I'm going to cook quinoa.",,,SN002461
XV002113,mue,Quince de septiembretami sembrana canchi.,,,We have to plant on September 15th.,,,SN002462
XV002114,mue,Virataca quintal quintal traimuncarca Quitoman.,,,They would take lard in quintals [(100 kg containers)] to Quito.,,,SN002463
XV002115,mue,Ya quinto cursota acabarca; ya auraca este año venictaca ya sexto cursoman igrin.,,,He just finished 5th grade and now this coming year he's going into 6th.,,,SN002464
XV002116,mue,Cuye guerbagutaca gustanmi cana cargaitapish quipi quipe cargashpa.,,,"Guinea pigs like grass, so we have to [collect and] carry in in bulk.",,,SN002465
XV002117,mue,"Asi vendengapacpacha asipay quisas diosito asi ashta vendengapaca mes de Abrilta, Mayota bueno can.",,,"So, in order to have good sales, oh god, April and May are good for selling a lot.",,,SN002466
XV002118,mue,Ese metsata quitachi ladogoman.,,,We need to put this table aside.,,,SN002467
XV002119,mue,Todabiya auno Quitoman ina canchichu.,,,We haven't had to go to Quito yet.,,,SN002468
XV002120,mue,Ese caballoca elpa rabohuanllata quitachin moscota.,,,That horse swishes away the flies with its tail.,,,SN002470
XV002121,mue,Solo caca solo raca comversan detsenshi.,,,It's said they're probably just talking a lot of crap.,,,SN002471
XV002122,mue,Yo radiota prendishpa bailaniman.,,,"Turning on the radio, I would dance.",,,SN002472
XV002123,mue,Doctor radiografiata venguicho.,,,Did you see the doctor's x-ray?,,,SN002473
XV002124,mue,Haypi allagrircani arriba Tia Rainosapacpi.,,,I was going to get it up at Ms. Rainosa's place.,,,SN002474
XV002125,mue,Ese ocalitopa raizcunaca largo largocuna.,,,Eucalyptus roots are really long.,,,SN002475
XV002126,mue,Yoca maderatamy rrajagrijuni.,,,I'm going to go chop wood.,,,SN002476
XV002127,mue,Ese arbolpa rramacunamy caygrin.,,,The tree branches are going to fall.,,,SN002477
XV002128,mue,Hablajunchi pay rrandi rrandi!,,,"Let's chat, I'll say something, and you'll say something.",,,SN002478
XV002129,mue,Nosotrosmanpish asillata alcambiomari rasiontaca danga.,,,"They'll give us a portion, in exchange for something else.",,,SN002482
XV002130,mue,Rratson otrodia aquipi tanqueta limfianajucpi.,,,"Ah, that makes sense why the other day they were clearing the tank.",,,SN002483
XV002131,mue,Yo quesotamy rraspana cany sopapa.,,,I have to grate the cheese for the soup.,,,SN002484
XV002132,mue,Arriba serropica rasu cayirca.,,,"Up in the mountains, snow fell.",,,SN002485
XV002133,mue,Arriba cierropica rasurcanmi.,,,"Up in the mountains, it snowed.",,,SN002486
XV002134,mue,Mio vecina cada ratomi saludahuan.,,,My neighbor always greets me.,,,SN002487 ; SN002630 ; SN003095
XV002135,mue,Ese gatomi juita siguijun ratonta.,,,The cat is chasing after the mouse.,,,SN002488 ; SN002739
XV002136,mue,Este tiempoca Inty Raymipi darca moteta.,,,"In those times, they gave hominy out during Inti Raymi.",,,SN002491
XV002137,mue,Ese huahuaca manchajunmi ese rayota.,,,The kid is scared of the lightening.,,,SN002492
XV002138,mue,Animalcunaca lodopyme rrebolcanajun.,,,The animals are rolling around in the mud.,,,SN002495
XV002139,mue,Luciapa rebozoca arto colortami tenen.,,,Lucia's shawl has a lot of colors.,,,SN002496
XV002140,mue,Asema no lluvishpa lastima sufrinchi aguamantaca; esema aipi tanque grandeta aseshpa reserboriota aquiman traemogrinajun.,,,"Yes, it's a pity when it doesn't rain, we suffer for water; we will bring water and use that large taken over there as a reserve.",,,SN002497
XV002141,mue,"Diayca asi cotsnashpaima yo llevacpipish no cazona, no comishpa andan, ellaca asi otro hijopacpi comigrishpa, comidagota rechazashpa asi, ""Comidatachu cominga huambracunaca atsishpa?"" detsishpa.",,,"I would cook a lot and when I would bring her food, she'd never thank me, and she'd never eat it. She would go to the house of one of her sons to eat and refuse my food.",,,SN002498
XV002142,mue,Corrishpa salisha vosta resibingapa.,,,I'll come out running to greet you.,,,SN002499
XV002143,mue,Mañanaca papatamy recogegrinchy.,,,Tomorrow we're going to collect potatoes.,,,SN002502
XV002144,mue,No recordachihuanguichu!,,,Don't wake me up!,,,SN002503
XV002145,mue,Ese bueltata dashpamy ospitalmanca rrecto llegana.,,,You'll arrive to the hospital by going straight ahead once you round the corner.,,,SN002505
XV002146,mue,Negociope ganashpaca quegotapash comprashca recuerdoguta teninguichu?,,,Have you bought anything as a souvenir from your business earnings?,,,SN002506
XV002147,mue,Ese sombrero de paloca redondomi.,,,The straw hat is round.,,,SN002509
XV002148,mue,Redondo redondohuata traingui.,,,Bring back a nice round one.,,,SN002510
XV002149,mue,Ese regalota dajun amio hijuma.,,,They're giving my son a gift.,,,SN002513
XV002150,mue,Ecuadorpica cuatro regionmi abin.,,,There’re 4 regions in Ecuador.,,,SN002515
XV002151,mue,"Registropa despuesmi ya ahoraca catsarachin vuelta iglesiapi, ya casarachina ahoraca iglesiapica gastotami dagrina nobiapa parte.",,,"After the registry, the groom's family comes bearing more offerings before the ecclesiastic wedding takes place.",,,SN002516
XV002152,mue,Quinta reglata tenen medidata tomangapa.,,,Who has the ruler to take the measurement?,,,SN002517
XV002153,mue,Elcunaca ayerca tarde tardimi regresarca.,,,"Yesterday, they got back really late.",,,SN002518 ; SN002835
XV002154,mue,Mas seguinata rrehabilitanata atras Rinconadapipash.,,,They're still rehabilitating the area back in the Rinconada.,,,SN002519 ; SN002570
XV002155,mue,Yo juitsota reircani cuandomi contahuarcangui ese chistita!,,,I laughed a lot when you told me that joke!,,,SN002520
XV002156,mue,Rrejoca auritama ya venin.,,,The herd of cattle is coming now.,,,SN002521
XV002157,mue,Aypi asi tingashpami relampagoshpa juitsota lluvin relampagoshpa Imbaburahuan Cotacachihuan asi cruzarinajun frente frente punchalla yarishpa.,,,"When there's a thunderstorm and it's pouring rain, lightning can be seen crossing back and forth between Imbabura and Cotacachi.",,,SN002523 ; SN002894
XV002158,mue,Mio hija ya religiosa cacpicaren.,,,My daughter became religious [converted to evangelist].,,,SN002524
XV002159,mue,Quintag asi rremediocunataca atsinyari?,,,Who might make those remedies?,,,SN002527
XV002160,mue,Las dos de la nochita recordashca mujerca tablata atrasman pasay rempujangapa.,,,"It's said that at two in the morning, the wife woke up and moved the board off the bed and nudged her husband.",,,SN002533
